Order,Suborder,Family,Subfamily,Tribe 1,Tribe 2,BI-ABR-FAM,BI-ABR-SFAM,BIOINFORMATICS-GENUS,BIOINFORMATICS-SPECIES,BIOINFORMATICS-BINOMIAL,BIOINFORMATICS-LABEL,BIOINFORMATICS-CN,BIOINFORMATICS-ECOLOGY-DIET,BIOINFORMATICS-ECOLOGY-HABITAT,BIOINFORMATICS-COUNTRY,BIOINFORMATICS-LATITUDE,BIOINFORMATICS-LONGITUDE,catalog,binomial,Type Status,Region Scanned,Resolution (mm),Data Source,Head Fully Segmented,Jaws Segmented,Opercle Segmented,Cleithrum,File Size (GB),SL (mm),Data Ownership,Notes
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Peckoltini,Peckoltini,L-,Hps-,Transpeckoltia,landoni,#N/A,#N/A,ROM_93738,,,,,,ROM 93738,Transpeckoltia landoni,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,1.450,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Pseudancistrini,L-,Hps-,Pseudancistrus,barbatus,#N/A,#N/A,ROM_86176,,,,,,ROM 86176,Pseudancistrus barbatus,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,3.270,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Pseudancistrini,L-,Hps-,Pseudancistrus,megacephalus,#N/A,#N/A,AMNH_13667,,,,,,AMNH 13667,Pseudancistrus megacephalus,non-type,head,0.03883,AMNH-MIF,yes,yes,yes,,0.730,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Pseudancistrini,L-,Hps-,Pseudancistrus,megacephalus,#N/A,#N/A,BMNH_1978_9_12_3,,,,,,BMNH 1978.9.12.3,Pseudancistrus megacephalus,HOLOTYPE,head,0.14039,AMNH-MIF,yes,yes,yes,,7.850,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Pseudancistrini,L-,Hps-,Pseudancistrus,reus,#N/A,#N/A,AUM_47152,,,,,,AUM 47152,Pseudancistrus reus,HOLOTYPE,whole,0.01815,Mahler SkyScan,yes,yes,yes,,3.670,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Baryancistrus,sp_snowball,#N/A,#N/A,ROM_114964,,,,,,ROM 114964,Baryancistrus sp. 'snowball',non-type,head,0.01815,Mahler SkyScan,yes,yes,yes,,3.460,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Baryancistrus,xanthellus,#N/A,#N/A,ANSP_198216,,,,,,ANSP 198216,Baryancistrus xanthellus,non-type,head,0.02234,Morphosource,yes,yes,yes,,4.010,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Hemiancistrus,medians,#N/A,#N/A,ANSP_187122,,,,,,ANSP 187122,Hemiancistrus medians,non-type,head,0.10372,AMNH-MIF,yes,yes,yes,,0.650,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Iriancistrus,beggini,#N/A,#N/A,ANSP_190824,,,,,,ANSP 190824,Iriancistrus beggini,non-type,head,0.04128,AMNH-MIF,yes,yes,yes,,22.800,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Iriancistrus,beggini,#N/A,#N/A,ROM_93310,,,,,,ROM 93310,Iriancistrus beggini,non-type,head,0.04194,AMNH-MIF,no,yes,yes,,0.910,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Iriancistrus,cf_subviridis,#N/A,#N/A,AUM_56669,,,,,,AUM 56669,Iriancistrus cf subviridis,non-type,head,0.01765,AMNH-MIF,yes,yes,yes,,9.190,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Iriancistrus,demantoides,#N/A,#N/A,ANSP_190750,,,,,,ANSP 190750,Iriancistrus demantoides,non-type,head,0.06148,AMNH-MIF,yes,yes,yes,,1.940,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Iriancistrus,demantoides,#N/A,#N/A,ROM_93339,,,,,,ROM 93339,Iriancistrus demantoides,non-type,head,0.06034,AMNH-MIF,no,yes,yes,,0.990,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Iriancistrus,guahiborum,#N/A,#N/A,AUM_53574,,,,,,AUM 53574,Iriancistrus guahiborum,non-type,head,0.01317,AMNH-MIF,yes,yes,yes,,8.000,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Panaque,armbrusteri_L027_Mae_Maria,#N/A,#N/A,ROM_114965,Xylivore,,,,,ROM 114965,"Panaque armbrusteri L027, Mae Maria",non-type,head,0.03310,Mahler SkyScan,yes,yes,yes,,3.630,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Panaque,bathyphilus,#N/A,#N/A,AUM_45559,Xylivore,,,,,AUM 45559,Panaque bathyphilus,non-type,head,0.08747,AMNH-MIF,yes,yes,yes,,0.673,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Panaque,nigrolineatus,#N/A,#N/A,ANSP_128682,Xylivore,,,,,ANSP 128682,Panaque nigrolineatus,non-type,head,0.02389,Morphosource,yes,yes,yes,,4.870,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Panaque,sp_L191,#N/A,#N/A,ROM_114969,Xylivore,,,,,ROM 114969,Panaque sp. L191,non-type,head,0.03487,Mahler SkyScan,NA,yes,yes,,3.680,,N.K. Lujan,incomplete cranial CT scan
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Parancistrus,nudiventris,#N/A,#N/A,ANSP_199530,Detritivore-Winnower,,,,,ANSP 199530,Parancistrus nudiventris,non-type,head,0.12088,AMNH-MIF,yes,yes,yes,,1.250,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Spectracanthicus,murinus,#N/A,#N/A,MCP_44364,,,,,,MCP 44364,Spectracanthicus murinus,non-type,head,0.06957,AMNH-MIF,yes,yes,yes,,0.476,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Spectracanthicus,punctatissimus,#N/A,#N/A,ANSP_193092,,,,,,ANSP 193092,Spectracanthicus punctatissimus,non-type,head,0.06089,AMNH-MIF,yes,yes,yes,,1.320,,N.K. Lujan,tissue tag: B2174
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Spectracanthicus,punctatissimus,#N/A,#N/A,ANSP_196432,,,,,,ANSP 196432,Spectracanthicus punctatissimus,non-type,head,0.06089,AMNH-MIF,yes,yes,yes,,1.320,,N.K. Lujan,"tissue tag: t2248, Clade 2"
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Spectracanthicus,punctatissimus,#N/A,#N/A,ANSP_197443,,,,,,ANSP 197443,Spectracanthicus punctatissimus,non-type,head,0.05799,AMNH-MIF,yes,yes,yes,,1.190,,N.K. Lujan,"tissue tag: t3341, Clade 4"
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Spectracanthicus,punctatissimus,#N/A,#N/A,ANSP_199538,,,,,,ANSP 199538,Spectracanthicus punctatissimus,non-type,head,0.05799,AMNH-MIF,yes,yes,yes,,1.190,,N.K. Lujan,tissue tag: B1521
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Spectracanthicini,Spectracanthicini,L-,Hps-,Spectracanthicus,zuanoni,#N/A,#N/A,ANSP_193095,,,,,,ANSP 193095,Spectracanthicus zuanoni,non-type,head,0.08934,AMNH-MIF,yes,yes,yes,,1.380,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Stellantini,L-,Hps-,Collosimystax,pectegenitor,#N/A,#N/A,AUM_42130,,,,,,AUM 42130,Colossimystax pectegenitor,HOLOTYPE,whole,0.14314,AMNH-MIF,NA,NA,NA,,3.730,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Stellantini,L-,Hps-,Collosimystax,pectegenitor,#N/A,#N/A,AUM_42130,,,,,,AUM 42130,Colossimystax pectegenitor,HOLOTYPE,head,0.14039,AMNH-MIF,yes,yes,yes,,0.630,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Hypostominae,Clypiini,Stellantini,L-,Hps-,Stellantia,sidereus,#N/A,#N/A,AUM_54310,,,,,,AUM 54310,Stellantia sidereus,non-type,head,0.14039,AMNH-MIF,yes,yes,yes,,0.866,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Lithogeninae,,,L-,Lit-,Lithogenes,valencia,#N/A,#N/A,CAS_28361,Invertivore-Scraper,,,,,CAS 28361,Lithogenes valencia,PARATYPE,head,0.01071,AMNH-MIF,yes,yes,yes,,5.280,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Lithogeninae,,,L-,Lit-,Lithogenes,villosus,#N/A,#N/A,AUM_62934,Invertivore-Scraper,,,,,AUM 62934,Lithogenes villosus,non-type,head,0.01987,AMNH-MIF,yes,yes,yes,,0.579,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Lithogeninae,,,L-,Lit-,Lithogenes,wahari,#N/A,#N/A,AMNH_233085,Invertivore-Scraper,,,,,AMNH 233085,Lithogenes wahari,PARATYPE,head,0.03267,AMNH-MIF,yes,yes,yes,,1.170,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Lithogeninae,,,L-,Lit-,Lithogenes,wahari,#N/A,#N/A,AMNH_233086,Invertivore-Scraper,,,,,AMNH 233086,Lithogenes wahari,PARATYPE,head,0.00538,AMNH-MIF,yes,yes,yes,,6.610,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Aposturisoma,myriodon,#N/A,#N/A,MHNG_2710_035,,,,,,MHNG 2710.035,Aposturisoma myriodon,non-type,head,0.04402,AMNH-MIF,yes,yes,yes,,1.020,158.3,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Farlowella,acus,#N/A,#N/A,ANSP_191381,,,,,,ANSP 191381,Farlowella acus,non-type,head,0.02232,Morphosource,yes,yes,yes,,3.060,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Lamontichthys,filamentosa,#N/A,#N/A,AMNH_12616,,,,,,AMNH 12616,Lamontichthys filamentosa,HOLOTYPE,head,0.04834,AMNH-MIF,yes,yes,yes,,1.020,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Lamontichthys,filamentosa,#N/A,#N/A,ANSP_181100,,,,,,ANSP 181100,Lamontichthys filamentosa,non-type,head,0.03084,Morphosource,no,yes,yes,,3.830,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Pterosturisoma,microps,#N/A,#N/A,ANSP_181093,,,,,,ANSP 181093,Pterosturisoma microps,non-type,head,0.04248,AMNH-MIF,yes,yes,yes,,0.697,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Sturisoma,nigrirostrum,#N/A,#N/A,AMNH_20862,,,,,,AMNH 20862,Sturisoma nigrirostrum,non-type,head,0.08376,AMNH-MIF,NA,NA,NA,,0.241,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Sturisoma,rostratum,#N/A,#N/A,AMNH_40114,,,,,,AMNH 40114,Sturisoma rostratum,non-type,head,0.02942,AMNH-MIF,yes,yes,yes,,4.360,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Sturisomatichthys,panamensis,#N/A,#N/A,ROM_106232,,,,,,ROM 106232,Sturisomatichthys panamensis,non-type,head,0.02662,AMNH-MIF,no,yes,yes,,3.390,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Farlowelliina,Farlowelliina,L-,Lrc-,Sturisomatichthys,sp_Baudo,#N/A,#N/A,ROM_COL19_12,,,,,,ROM COL19-12,Sturisomatichthys sp Baudo,non-type,head,0.02373,AMNH-MIF,yes,yes,yes,,10.700,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Harttiini,Harttiini,L-,Lrc-,Cteniloricaria,platystoma,#N/A,#N/A,AMNH_17645,,,,,,AMNH 17645,Cteniloricaria platystoma,non-type,head,0.05929,AMNH-MIF,yes,yes,yes,,0.474,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Harttiini,Harttiini,L-,Lrc-,Cteniloricaria,platystoma,#N/A,#N/A,ANSP_182436,,,,,,ANSP 182436,Cteniloricaria platystoma,non-type,head,0.05559,AMNH-MIF,yes,yes,yes,,0.568,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Harttiini,Harttiini,L-,Lrc-,Harttia,carvalhoi,#N/A,#N/A,ANSP_174088,,,,,,ANSP 174088,Harttia carvalhoi,non-type,head,0.03571,AMNH-MIF,yes,yes,yes,,0.577,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Harttiini,Harttiini,L-,Lrc-,Harttia,merevari,#N/A,#N/A,ANSP_191153,,,,,,ANSP 191153,Harttia merevari,non-type,head,0.03607,AMNH-MIF,yes,yes,yes,,0.696,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Harttiini,Harttiini,L-,Lrc-,Harttia,nsp_Ireng,#N/A,#N/A,AUM_67191,,,,,,AUM 67191,Harttia nsp Ireng,non-type,head,0.01725,AMNH-MIF,yes,yes,yes,,6.570,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Harttiini,Harttiini,L-,Lrc-,Harttiella,longicauda,#N/A,#N/A,ANSP_190961,,,,,,ANSP 190961,Harttiella longicauda,non-type,head,0.01409,Morphosource,yes,yes,yes,,3.650,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Brochiloricaria,chauliodon,#N/A,#N/A,MCP_12430,,,,,,MCP 12430,Brochiloricaria chauliodon,non-type,head,0.07278,AMNH-MIF,yes,yes,yes,,0.737,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Cheilonimata,minuta,#N/A,#N/A,AUM_56760,,,,,,AUM 56760,Cheilonimata minuta,PARATYPE,head,0.01708,Mahler SkyScan,yes,yes,yes,,3.520,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Crossoloricaria,variegata,#N/A,#N/A,ROM_106328,,,,,,ROM 106328,Crossoloricaria variegata,non-type,head,0.05547,AMNH-MIF,yes,yes,yes,,1.780,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Dasyloricaria,filamentosa,#N/A,#N/A,ANSP_205921,,,,,,ANSP 205921,Dasyloricaria filamentosa,non-type,head,0.05559,AMNH-MIF,yes,yes,yes,,0.453,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Dentectus,barbarmatus,#N/A,#N/A,ANSP_160860,,,,,,ANSP 160860,Dentectus barbarmatus,non-type,head,0.02232,Morphosource,yes,yes,yes,,2.880,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Dentectus,barbarmatus,#N/A,#N/A,LACM_43219,,,,,,LACM 43219,Dentectus barbarmatus,non-type,head,0.02500,LACM,no,yes,yes,,0.699,,LACM,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Dentectus,barbarmatus,#N/A,#N/A,LACM_43219,,,,,,LACM 43219,Dentectus barbarmatus,non-type,whole,0.03500,LACM,NA,NA,NA,,1.050,,LACM,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Fonchiiloricaria,nanodon,#N/A,#N/A,MHNG_2603_015,,,,,,MHNG 2603.015,Fonchiiloricaria nanodon,PARATYPE,head,0.04402,AMNH-MIF,yes,yes,yes,,1.970,149.1,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Furcodontichthys,novaesi,#N/A,#N/A,ANSP_192954,,,,,,ANSP 192954,Furcodontichthys novaesi,non-type,head,0.02640,AMNH-MIF,yes,yes,yes,,5.190,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Furcodontichthys,novaesi,#N/A,#N/A,ANSP_192956,,,,,,ANSP 192956,Furcodontichthys novaesi,non-type,head,0.03571,AMNH-MIF,no,yes,yes,,0.514,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Hemiodontichthys,acipenserinus,#N/A,#N/A,ANSP_192919,,,,,,ANSP 192919,Hemiodontichthys acipenserinus,non-type,head,0.02663,Morphosource,yes,yes,yes,,2.500,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Limatulichthys,griseus,#N/A,#N/A,AMNH_72059,,,,,,AMNH 72059,Limatulichthys griseus,non-type,head,0.03068,AMNH-MIF,yes,yes,yes,,0.526,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Loricaria,cataphracta,#N/A,#N/A,AMNH_73015,,,,,,AMNH 73015,Loricaria cataphracta,non-type,head,0.04165,AMNH-MIF,yes,yes,yes,,0.900,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Loricaria,clavipinna,#N/A,#N/A,ANSP_178472,,,,,,ANSP 178472,Loricaria clavipinna,non-type,head,0.03082,Morphosource,yes,yes,yes,,3.000,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Loricaria,sp_Orinoco,#N/A,#N/A,ROM_93335,,,,,,ROM 93335,Loricaria sp Orinoco,non-type,head,0.04517,AMNH-MIF,yes,yes,yes,,2.550,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Loricariichthys,acutus,#N/A,#N/A,ROM_PER23_05,,,,,,ROM PER23-05,Loricariichthys acutus,non-type,head,0.02313,Mahler SkyScan,no,yes,yes,,3.210,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Loricariichthys,nsp_Orinoco,#N/A,#N/A,ANSP_131614,,,,,,ANSP 131614,Loricariichthys brunneus,non-type,head,0.02663,Morphosource,yes,yes,yes,,3.110,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Loricariichthys,stuebelii,#N/A,#N/A,ROM_PERJ22_08,,,,,,ROM PERJ22-08,Loricariichthys stuebelii,non-type,head,0.02313,Mahler SkyScan,no,yes,yes,,3.210,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Metaloricaria,nijsseni,#N/A,#N/A,AMNH_54965,,,,,,AMNH 54965,Metaloricaria nijsseni,non-type,head,0.04165,AMNH-MIF,yes,yes,yes,,0.807,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Metaloricaria,nijsseni,#N/A,#N/A,ROM_102381,,,,,,ROM 102381,Metaloricaria nijsseni,non-type,head,0.04517,AMNH-MIF,no,yes,yes,,2.550,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Metaloricaria,paucidens,#N/A,#N/A,ANSP_187327,,,,,,ANSP 187327,Metaloricaria paucidens,non-type,head,0.06666,AMNH-MIF,no,yes,yes,,0.811,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Paraloricaria,vetula,#N/A,#N/A,ANSP_193971,,,,,,ANSP 193971,Paraloricaria vetula,non-type,head,0.06666,AMNH-MIF,yes,yes,yes,,0.802,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Planiloricaria,cryptodon,#N/A,#N/A,ANSP_191512,,,,,,ANSP 191512,Planiloricaria cryptodon,non-type,head,0.03084,Morphosource,yes,yes,yes,,4.130,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Proloricaria,prolixa,#N/A,#N/A,MHNG_2407_065,,,,,,MHNG 2407.065,Proloricaria prolixa,non-type,head,0.10234,AMNH-MIF,yes,yes,yes,,2.330,395.0,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Pseudohemiodon,platycephalus,#N/A,#N/A,MCP_15738,,,,,,MCP 15738,Pseudohemiodon platycephalus,non-type,head,0.04425,AMNH-MIF,no,yes,yes,,0.658,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Pseudohemiodon,unillanos,#N/A,#N/A,AUM_39898,,,,,,AUM 39898,Pseudohemiodon unillanos,non-type,head,0.05825,AMNH-MIF,yes,yes,yes,,1.220,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Pseudoloricara,laeviuscula,#N/A,#N/A,ROM_88280,,,,,,ROM 88280,Pseudoloricaria laeviuscula,non-type,head,0.02662,AMNH-MIF,yes,yes,yes,,3.490,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Pyxiloricaria,menezesi,#N/A,#N/A,CAS_ICH_12695,,,,,,CAS-ICH 12695,Pyxiloricaria menezesi,non-type,head,0.05349,AMNH-MIF,yes,yes,yes,,1.280,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Reganella,depressa,#N/A,#N/A,ANSP_190978,,,,,,ANSP 190978,Reganella depressa,non-type,head,0.05586,AMNH-MIF,yes,yes,yes,,0.322,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Rhadinoloricaria,bahuaja,#N/A,#N/A,ANSP_180793,,,,,,ANSP 180793,Rhadinoloricaria bahuaja,non-type,head,0.04248,AMNH-MIF,no,yes,yes,,0.704,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Rhadinoloricaria,bahuaja,#N/A,#N/A,TCWC_15249,,,,,,TCWC 15249,Rhadinoloricaria bahuaja,non-type,head,0.04812,Morphosource,yes,yes,yes,,3.950,,Morphosource,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Ricola,macrops,#N/A,#N/A,MCP_14067,,,,,,MCP 14067,Ricola macrops,non-type,head,0.06890,AMNH-MIF,yes,yes,yes,,0.381,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Rineloricaria,cf_fallax,#N/A,#N/A,AMNH_54892,,,,,,AMNH 54892,Rineloricaria cf fallax,non-type,head,0.02245,AMNH-MIF,no,yes,yes,,1.680,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Rineloricaria,lanceolata,#N/A,#N/A,AMNH_233266,,,,,,AMNH 233266,Rineloricaria lanceolata,non-type,head,0.03068,AMNH-MIF,yes,yes,yes,,0.631,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Loricariinae,Loricariina,Loricariina,L-,Lrc-,Spatuloricaria,evansi,#N/A,#N/A,AMNH_12611,,,,,,AMNH 12611,Spatuloricaria evansi,non-type,head,0.05929,AMNH-MIF,yes,yes,yes,,0.605,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,New Subfamily,,,L-,NSF-,NewGenus,genisetiger,#N/A,#N/A,ANSP_69441,,,,,,ANSP 69441,Pseudancistrus genisetiger,HOLOTYPE,whole,0.05504,AMNH-MIF,yes,yes,yes,,24.450,,"N.K. Lujan, S.A. Schaefer",
Siluriformes,Loricarioidei,Loricariidae,New Subfamily,,,L-,NSF-,NewGenus,papariae,#N/A,#N/A,ANSP_69442,,,,,,ANSP 69442,Pseudancistrus papariae,HOLOTYPE,whole,0.05504,AMNH-MIF,no,yes,yes,,24.450,,"N.K. Lujan, S.A. Schaefer",
Siluriformes,Loricarioidei,Loricariidae,Rhinelepinae,,,L-,Rhi-,Pogonopoma,obscurum,#N/A,#N/A,MCP_20407,,,,,,MCP 20407,Pogonopoma obscurum,non-type,head,0.09165,AMNH-MIF,yes,yes,yes,,0.838,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Rhinelepinae,,,L-,Rhi-,Pogonopoma,parahybae,#N/A,#N/A,MCP_31468,,,,,,MCP 31468,Pogonopoma parahybae,non-type,head,0.10801,AMNH-MIF,yes,yes,yes,,1.820,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Rhinelepinae,,,L-,Rhi-,Pseudorinelepis,genibarbus,#N/A,#N/A,UF_162116,,,,,,UF 162116,Pseudorinelepis genibarbus,non-type,head,0.06505,AMNH-MIF,yes,yes,yes,,2.700,,N.K. Lujan,
Siluriformes,Loricarioidei,Loricariidae,Rhinelepinae,,,L-,Rhi-,Rhinelepis,aspera,#N/A,#N/A,AMNH_58332,,,,,,AMNH 58332,Rhinelepis aspera,non-type,head,0.05819,AMNH-MIF,yes,yes,yes,,1.300,,N.K. Lujan,
Siluriformes,Loricarioidei,Nematogenyidae,,,,N-,Nem-,Nematogenys,inermis,#N/A,#N/A,AMNH_55329,,,,,,AMNH 55329,Nematogenys inermis,non-type,head,0.05384,AMNH-MIF,no,yes,yes,,0.395,,N.K. Lujan,
